time,open,high,low,close,volume
2018-03-07 00:00:00+00:00,1339.55,1340.37,1322.2,1325.35,206718
2018-03-08 00:00:00+00:00,1325.64,1329.0,1318.87,1322.14,183100
2018-03-09 00:00:00+00:00,1321.32,1325.14,1312.83,1323.36,181330
2018-03-12 00:00:00+00:00,1322.86,1324.13,1315.04,1322.7,117427
2018-03-13 00:00:00+00:00,1323.54,1328.28,1313.73,1326.31,152139
2018-03-14 00:00:00+00:00,1325.85,1330.01,1321.46,1324.74,143936
2018-03-15 00:00:00+00:00,1323.8,1327.88,1314.93,1316.44,131712
2018-03-16 00:00:00+00:00,1315.92,1321.72,1309.6,1313.47,122528
2018-03-19 00:00:00+00:00,1313.14,1319.58,1307.76,1317.02,128966
2018-03-20 00:00:00+00:00,1317.3,1318.24,1307.17,1311.06,120441
2018-03-21 00:00:00+00:00,1311.54,1336.6,1309.79,1331.8,146322
2018-03-22 00:00:00+00:00,1331.83,1334.86,1324.77,1328.61,167242
2018-03-23 00:00:00+00:00,1330.61,1350.2,1330.61,1347.51,174572
2018-03-26 00:00:00+00:00,1348.15,1355.87,1343.46,1353.44,136353
2018-03-27 00:00:00+00:00,1352.9,1356.84,1339.84,1344.59,143930
2018-03-28 00:00:00+00:00,1345.61,1346.99,1323.44,1324.83,175573
2018-03-29 00:00:00+00:00,1324.36,1328.3,1321.21,1325.04,144155
2018-04-02 00:00:00+00:00,1325.8,1344.84,1324.81,1341.04,139842
2018-04-03 00:00:00+00:00,1340.61,1342.45,1328.88,1332.54,162340
2018-04-04 00:00:00+00:00,1332.58,1348.22,1331.49,1333.24,177158
2018-04-05 00:00:00+00:00,1333.1,1334.85,1322.72,1326.37,144548
2018-04-06 00:00:00+00:00,1327.25,1335.42,1319.5,1332.69,191077
2018-04-09 00:00:00+00:00,1333.49,1337.95,1326.85,1336.06,152343
2018-04-10 00:00:00+00:00,1336.61,1342.53,1331.06,1339.08,167225
2018-04-11 00:00:00+00:00,1339.54,1365.2,1339.49,1353.08,184524
2018-04-12 00:00:00+00:00,1352.57,1353.15,1333.71,1334.87,179163
2018-04-13 00:00:00+00:00,1335.54,1347.1,1333.05,1345.07,155453
2018-04-16 00:00:00+00:00,1342.69,1350.48,1340.11,1345.59,141294
2018-04-17 00:00:00+00:00,1345.89,1349.36,1337.65,1347.17,141939
2018-04-18 00:00:00+00:00,1347.12,1355.67,1342.27,1349.21,148681
2018-04-19 00:00:00+00:00,1349.17,1354.65,1340.93,1345.7,167626
2018-04-20 00:00:00+00:00,1345.68,1346.15,1334.94,1335.44,137570
2018-04-23 00:00:00+00:00,1334.69,1335.43,1322.11,1324.76,142291
2018-04-24 00:00:00+00:00,1324.78,1332.64,1322.11,1330.77,150264
2018-04-25 00:00:00+00:00,1330.06,1332.03,1318.76,1322.88,132330
2018-04-26 00:00:00+00:00,1322.09,1326.57,1315.26,1317.01,137917
2018-04-27 00:00:00+00:00,1317.36,1325.19,1315.37,1322.91,124480
2018-04-30 00:00:00+00:00,1322.78,1324.88,1310.18,1314.98,119515
2018-05-01 00:00:00+00:00,1316.11,1316.32,1301.74,1304.0,121525
2018-05-02 00:00:00+00:00,1304.61,1313.43,1303.88,1304.92,164714
2018-05-03 00:00:00+00:00,1305.61,1318.06,1305.39,1312.19,161484
2018-05-04 00:00:00+00:00,1312.34,1315.32,1307.93,1314.6,138486
2018-05-07 00:00:00+00:00,1314.89,1318.86,1310.21,1314.2,117778
2018-05-08 00:00:00+00:00,1314.3,1317.77,1305.92,1314.67,157331
2018-05-09 00:00:00+00:00,1314.99,1317.38,1304.28,1312.36,150024
2018-05-10 00:00:00+00:00,1312.19,1322.82,1310.72,1321.05,151330
2018-05-11 00:00:00+00:00,1321.28,1325.9,1316.86,1317.93,121865
2018-05-14 00:00:00+00:00,1318.11,1322.29,1312.91,1313.13,113839
2018-05-15 00:00:00+00:00,1314.14,1314.84,1288.66,1290.77,155008
2018-05-16 00:00:00+00:00,1290.69,1296.87,1286.38,1290.48,149270
2018-05-17 00:00:00+00:00,1290.96,1294.34,1284.93,1290.77,142011
2018-05-18 00:00:00+00:00,1290.49,1294.18,1286.06,1292.48,119227
2018-05-21 00:00:00+00:00,1291.52,1293.12,1282.0,1292.48,122414
2018-05-22 00:00:00+00:00,1292.62,1296.09,1287.9,1291.02,125944
2018-05-23 00:00:00+00:00,1291.23,1298.28,1287.54,1293.18,169357
2018-05-24 00:00:00+00:00,1293.9,1306.59,1292.72,1304.25,146932
2018-05-25 00:00:00+00:00,1304.84,1307.75,1299.83,1300.52,145825
2018-05-28 00:00:00+00:00,1299.41,1300.3,1295.48,1298.02,94074
2018-05-29 00:00:00+00:00,1297.64,1306.57,1292.48,1298.64,188420
2018-05-30 00:00:00+00:00,1299.68,1304.28,1295.86,1301.55,187898
2018-05-31 00:00:00+00:00,1301.7,1306.43,1297.26,1298.24,173824
2018-06-01 00:00:00+00:00,1298.89,1300.54,1289.34,1293.27,148261
2018-06-04 00:00:00+00:00,1293.04,1298.08,1290.15,1291.81,104639
2018-06-05 00:00:00+00:00,1292.18,1300.5,1289.69,1296.49,98789
2018-06-06 00:00:00+00:00,1296.84,1301.76,1293.73,1295.95,110400
2018-06-07 00:00:00+00:00,1296.61,1303.09,1294.82,1296.71,121216
2018-06-08 00:00:00+00:00,1297.3,1300.51,1292.05,1298.6,109659
2018-06-11 00:00:00+00:00,1299.1,1302.2,1294.02,1300.35,92238
2018-06-12 00:00:00+00:00,1299.92,1300.23,1292.76,1295.52,101378
2018-06-13 00:00:00+00:00,1295.44,1301.2,1291.82,1299.46,96092
2018-06-14 00:00:00+00:00,1299.85,1309.28,1297.48,1302.25,121003
2018-06-15 00:00:00+00:00,1302.16,1303.07,1275.33,1280.19,129675
2018-06-18 00:00:00+00:00,1279.13,1282.39,1276.99,1278.2,85837
2018-06-19 00:00:00+00:00,1278.88,1283.99,1270.31,1274.46,111610
2018-06-20 00:00:00+00:00,1274.94,1276.38,1267.56,1267.56,94109
2018-06-21 00:00:00+00:00,1268.05,1270.06,1261.29,1267.24,100373
2018-06-22 00:00:00+00:00,1267.38,1271.03,1266.58,1269.21,91474
2018-06-25 00:00:00+00:00,1271.37,1272.56,1264.4,1265.32,86382
2018-06-26 00:00:00+00:00,1266.04,1267.61,1254.71,1258.45,96159
2018-06-27 00:00:00+00:00,1258.44,1260.05,1250.59,1251.79,120092
2018-06-28 00:00:00+00:00,1252.31,1254.24,1245.84,1248.14,107121
2018-06-29 00:00:00+00:00,1248.01,1255.57,1245.99,1252.74,105028
2018-07-02 00:00:00+00:00,1252.73,1254.15,1239.63,1241.49,92846
2018-07-03 00:00:00+00:00,1241.89,1256.85,1237.82,1252.78,99797
2018-07-04 00:00:00+00:00,1252.47,1261.07,1252.34,1256.47,66160
2018-07-05 00:00:00+00:00,1256.24,1259.68,1251.24,1257.17,96710
2018-07-06 00:00:00+00:00,1257.2,1258.94,1252.69,1254.56,84745
2018-07-09 00:00:00+00:00,1255.25,1265.84,1254.83,1257.41,85737
2018-07-10 00:00:00+00:00,1257.64,1260.24,1247.28,1255.93,92226
2018-07-11 00:00:00+00:00,1255.7,1256.84,1241.41,1242.18,107273
2018-07-12 00:00:00+00:00,1242.46,1248.5,1241.24,1246.94,124630
2018-07-13 00:00:00+00:00,1246.83,1248.04,1236.3,1241.06,87152
2018-07-16 00:00:00+00:00,1241.27,1245.51,1238.28,1240.8,85141
2018-07-17 00:00:00+00:00,1240.73,1244.94,1226.02,1227.28,94291
2018-07-18 00:00:00+00:00,1227.67,1229.1,1220.98,1227.5,83759
2018-07-19 00:00:00+00:00,1226.98,1228.98,1211.45,1222.86,110290
2018-07-20 00:00:00+00:00,1223.75,1232.22,1215.63,1231.59,123284
2018-07-23 00:00:00+00:00,1230.39,1235.15,1222.19,1224.42,106778
2018-07-24 00:00:00+00:00,1224.75,1229.45,1218.1,1224.45,111426
2018-07-25 00:00:00+00:00,1224.42,1234.14,1223.16,1231.57,115521
2018-07-26 00:00:00+00:00,1231.46,1235.18,1222.29,1222.84,98777
2018-07-27 00:00:00+00:00,1223.57,1227.32,1217.51,1222.81,94003
2018-07-30 00:00:00+00:00,1223.34,1225.03,1218.96,1221.28,66294
2018-07-31 00:00:00+00:00,1221.54,1228.53,1213.93,1223.94,101959
2018-08-01 00:00:00+00:00,1224.13,1224.76,1215.69,1216.05,90683
2018-08-02 00:00:00+00:00,1216.52,1221.05,1206.97,1207.72,94114
2018-08-03 00:00:00+00:00,1208.68,1219.98,1204.4,1213.14,97934
2018-08-06 00:00:00+00:00,1213.61,1217.85,1206.48,1207.1,73287
2018-08-07 00:00:00+00:00,1208.09,1216.1,1207.65,1210.58,74692
2018-08-08 00:00:00+00:00,1211.01,1215.82,1206.35,1213.38,76923
2018-08-09 00:00:00+00:00,1213.62,1217.31,1210.72,1212.16,86741
2018-08-10 00:00:00+00:00,1212.55,1217.09,1205.7,1211.38,118336
2018-08-13 00:00:00+00:00,1212.51,1213.8,1191.6,1193.64,90397
2018-08-14 00:00:00+00:00,1194.01,1198.67,1191.99,1193.93,62151
2018-08-15 00:00:00+00:00,1194.26,1194.66,1173.07,1174.65,77457
2018-08-16 00:00:00+00:00,1175.55,1182.02,1160.07,1173.93,93034
2018-08-17 00:00:00+00:00,1173.69,1185.0,1171.79,1184.17,64952
2018-08-20 00:00:00+00:00,1183.46,1190.79,1182.6,1190.36,53212
2018-08-21 00:00:00+00:00,1190.37,1196.91,1187.65,1196.12,69290
2018-08-22 00:00:00+00:00,1196.05,1201.52,1192.54,1195.42,68635
2018-08-23 00:00:00+00:00,1195.89,1196.54,1183.8,1185.27,64778
2018-08-24 00:00:00+00:00,1185.3,1208.49,1183.18,1205.88,68650
2018-08-27 00:00:00+00:00,1207.2,1212.33,1203.11,1211.07,48250
2018-08-28 00:00:00+00:00,1210.81,1214.21,1199.53,1200.96,64378
2018-08-29 00:00:00+00:00,1201.47,1207.26,1201.29,1206.53,58304
2018-08-30 00:00:00+00:00,1206.91,1207.81,1196.17,1199.61,60868
2018-08-31 00:00:00+00:00,1200.0,1208.77,1198.21,1200.78,75806
2018-09-03 00:00:00+00:00,1200.68,1203.84,1195.6,1201.25,59262
2018-09-04 00:00:00+00:00,1200.67,1201.93,1189.56,1191.03,76229
2018-09-05 00:00:00+00:00,1191.72,1198.37,1190.79,1196.48,65696
2018-09-06 00:00:00+00:00,1197.13,1206.95,1195.74,1199.97,88985
2018-09-07 00:00:00+00:00,1200.33,1203.48,1193.41,1195.83,79092
2018-09-10 00:00:00+00:00,1196.35,1198.49,1191.44,1195.57,60154
2018-09-11 00:00:00+00:00,1195.46,1199.32,1187.66,1198.37,64425
2018-09-12 00:00:00+00:00,1197.99,1208.43,1192.63,1206.06,67159
2018-09-13 00:00:00+00:00,1206.47,1212.6,1200.07,1201.26,74782
2018-09-14 00:00:00+00:00,1201.63,1208.52,1192.84,1193.43,74488
2018-09-17 00:00:00+00:00,1193.67,1204.77,1192.75,1200.93,61098
2018-09-18 00:00:00+00:00,1201.38,1203.48,1195.82,1198.04,80695
2018-09-19 00:00:00+00:00,1197.95,1206.16,1197.92,1203.68,69378
2018-09-20 00:00:00+00:00,1203.81,1208.4,1201.23,1207.07,69611
2018-09-21 00:00:00+00:00,1206.75,1211.03,1191.78,1199.1,70594
2018-09-24 00:00:00+00:00,1198.88,1204.12,1194.36,1198.66,52248
2018-09-25 00:00:00+00:00,1198.93,1203.34,1197.01,1201.06,55189
2018-09-26 00:00:00+00:00,1201.33,1202.44,1190.47,1194.22,87291
2018-09-27 00:00:00+00:00,1194.83,1198.52,1181.84,1182.52,62745
2018-09-28 00:00:00+00:00,1183.34,1193.94,1180.66,1191.51,64208
2018-10-01 00:00:00+00:00,1191.89,1192.15,1184.51,1188.66,52576
2018-10-02 00:00:00+00:00,1188.81,1208.19,1188.67,1202.74,69784
2018-10-03 00:00:00+00:00,1203.98,1208.25,1196.43,1196.85,61515
2018-10-04 00:00:00+00:00,1197.97,1206.74,1195.95,1199.72,70104
2018-10-05 00:00:00+00:00,1199.65,1205.76,1197.2,1202.75,72912
2018-10-08 00:00:00+00:00,1203.18,1204.04,1183.33,1187.96,37667
2018-10-09 00:00:00+00:00,1188.2,1191.81,1183.16,1189.48,60546
2018-10-10 00:00:00+00:00,1189.46,1194.75,1185.25,1194.03,60583
2018-10-11 00:00:00+00:00,1194.18,1226.3,1191.22,1224.82,84466
2018-10-12 00:00:00+00:00,1223.21,1223.67,1215.8,1217.76,63032
2018-10-15 00:00:00+00:00,1217.78,1233.22,1217.74,1226.81,62824
2018-10-16 00:00:00+00:00,1227.19,1232.36,1223.4,1224.42,58611
2018-10-17 00:00:00+00:00,1224.87,1229.43,1220.53,1222.21,53881
2018-10-18 00:00:00+00:00,1221.96,1230.1,1218.63,1225.75,61042
2018-10-19 00:00:00+00:00,1225.47,1230.75,1223.02,1226.38,59969
2018-10-22 00:00:00+00:00,1228.0,1229.51,1219.97,1221.86,50370
2018-10-23 00:00:00+00:00,1222.05,1239.71,1221.65,1230.34,57126
2018-10-24 00:00:00+00:00,1230.87,1233.57,1225.55,1233.33,59709
2018-10-25 00:00:00+00:00,1233.92,1239.14,1228.05,1231.86,58668
2018-10-26 00:00:00+00:00,1232.08,1243.36,1229.98,1233.53,84231
2018-10-29 00:00:00+00:00,1232.96,1235.34,1224.25,1229.47,68326
2018-10-30 00:00:00+00:00,1229.55,1230.53,1219.8,1222.97,52328
2018-10-31 00:00:00+00:00,1222.4,1222.96,1211.93,1214.48,58086
2018-11-01 00:00:00+00:00,1215.3,1237.33,1215.26,1233.04,66877
2018-11-02 00:00:00+00:00,1234.29,1236.37,1229.67,1232.75,70496
2018-11-05 00:00:00+00:00,1233.14,1235.1,1226.82,1231.36,51254
2018-11-06 00:00:00+00:00,1231.31,1235.89,1223.44,1227.03,57608
2018-11-07 00:00:00+00:00,1227.19,1236.43,1222.93,1226.36,86968
2018-11-08 00:00:00+00:00,1226.39,1227.03,1219.98,1223.37,56146
2018-11-09 00:00:00+00:00,1223.25,1223.44,1206.65,1209.32,58787
2018-11-12 00:00:00+00:00,1209.41,1211.39,1200.16,1200.16,51033
2018-11-13 00:00:00+00:00,1201.1,1205.11,1196.21,1201.99,59864
2018-11-14 00:00:00+00:00,1202.63,1216.49,1197.64,1210.54,76536
2018-11-15 00:00:00+00:00,1210.99,1216.42,1207.66,1212.69,68387
2018-11-16 00:00:00+00:00,1213.25,1225.23,1213.1,1221.2,59300
2018-11-19 00:00:00+00:00,1221.94,1225.16,1217.97,1223.85,50688
2018-11-20 00:00:00+00:00,1223.83,1228.7,1219.93,1221.52,66031
2018-11-21 00:00:00+00:00,1221.85,1230.03,1219.65,1225.82,51457
2018-11-22 00:00:00+00:00,1225.42,1229.06,1224.81,1226.96,34363
2018-11-23 00:00:00+00:00,1226.98,1228.49,1219.88,1222.51,43894
2018-11-26 00:00:00+00:00,1223.38,1228.07,1221.65,1222.15,47348
2018-11-27 00:00:00+00:00,1222.38,1225.21,1211.82,1214.47,50906
2018-11-28 00:00:00+00:00,1214.92,1226.65,1211.15,1221.06,51784
2018-11-29 00:00:00+00:00,1220.51,1228.91,1220.42,1224.03,60007
2018-11-30 00:00:00+00:00,1224.08,1225.49,1216.62,1221.96,52149
2018-12-03 00:00:00+00:00,1222.91,1234.86,1221.25,1230.84,60510
2018-12-04 00:00:00+00:00,1230.67,1241.89,1230.38,1238.54,65890
2018-12-05 00:00:00+00:00,1238.54,1239.2,1233.25,1237.06,29802
2018-12-06 00:00:00+00:00,1237.26,1244.29,1234.68,1237.76,76720
2018-12-07 00:00:00+00:00,1237.72,1249.98,1237.24,1248.41,61676
2018-12-10 00:00:00+00:00,1250.4,1250.49,1241.55,1244.09,70502
2018-12-11 00:00:00+00:00,1244.78,1249.46,1240.96,1242.83,75476
2018-12-12 00:00:00+00:00,1243.15,1247.19,1241.93,1245.39,59387
2018-12-13 00:00:00+00:00,1245.73,1246.68,1240.05,1242.0,62080
2018-12-14 00:00:00+00:00,1241.71,1242.95,1232.89,1238.0,64452
2018-12-17 00:00:00+00:00,1237.33,1248.06,1235.47,1245.8,45136
2018-12-18 00:00:00+00:00,1245.69,1250.33,1244.97,1249.37,57195
2018-12-19 00:00:00+00:00,1249.78,1257.99,1241.61,1242.98,77529
2018-12-20 00:00:00+00:00,1244.23,1266.43,1242.68,1259.69,61651
2018-12-21 00:00:00+00:00,1260.51,1262.7,1253.85,1255.38,49285
2018-12-24 00:00:00+00:00,1258.48,1269.75,1257.89,1268.3,35322
2018-12-26 00:00:00+00:00,1272.38,1279.05,1264.46,1266.78,40974
2018-12-27 00:00:00+00:00,1266.65,1278.92,1265.51,1275.5,51120
2018-12-28 00:00:00+00:00,1275.35,1282.1,1274.2,1280.59,44994
2018-12-31 00:00:00+00:00,1279.92,1284.02,1277.38,1280.23,29951
2019-01-02 00:00:00+00:00,1282.21,1288.7,1278.64,1284.6,39271
2019-01-03 00:00:00+00:00,1287.68,1294.96,1284.5,1293.97,57318
2019-01-04 00:00:00+00:00,1293.66,1298.52,1276.54,1284.53,61565
2019-01-07 00:00:00+00:00,1285.34,1295.03,1282.56,1288.72,46553
2019-01-08 00:00:00+00:00,1289.16,1290.18,1279.31,1285.04,43237
2019-01-09 00:00:00+00:00,1284.62,1293.9,1280.01,1292.93,50186
2019-01-10 00:00:00+00:00,1292.98,1297.03,1286.03,1286.1,42686
2019-01-11 00:00:00+00:00,1286.75,1295.12,1286.72,1287.39,37019
2019-01-14 00:00:00+00:00,1288.04,1295.79,1287.77,1291.37,37149
2019-01-15 00:00:00+00:00,1292.4,1294.59,1286.71,1288.92,42365
2019-01-16 00:00:00+00:00,1289.58,1294.95,1287.78,1293.62,37703
2019-01-17 00:00:00+00:00,1293.7,1295.33,1288.67,1291.78,37454
2019-01-18 00:00:00+00:00,1292.24,1292.4,1280.56,1281.18,36426
2019-01-21 00:00:00+00:00,1282.53,1283.47,1276.76,1280.03,22469
2019-01-22 00:00:00+00:00,1280.14,1285.41,1277.35,1284.97,33935
2019-01-23 00:00:00+00:00,1284.9,1286.47,1278.59,1282.42,29596
2019-01-24 00:00:00+00:00,1282.78,1284.71,1276.7,1280.75,33915
2019-01-25 00:00:00+00:00,1280.33,1303.91,1279.89,1302.79,39372
2019-01-28 00:00:00+00:00,1302.27,1304.35,1297.56,1303.21,30687
2019-01-29 00:00:00+00:00,1303.12,1311.94,1302.66,1311.66,36066
2019-01-30 00:00:00+00:00,1311.51,1323.37,1308.92,1319.59,44860
2019-01-31 00:00:00+00:00,1320.3,1326.25,1317.36,1321.05,43609
2019-02-01 00:00:00+00:00,1320.95,1323.44,1316.06,1317.71,40010
2019-02-04 00:00:00+00:00,1317.6,1317.89,1308.53,1311.96,32119
2019-02-05 00:00:00+00:00,1311.76,1316.77,1310.66,1314.87,30404
2019-02-06 00:00:00+00:00,1314.6,1315.74,1305.53,1306.33,28894
2019-02-07 00:00:00+00:00,1307.41,1311.9,1302.73,1309.95,34320
2019-02-08 00:00:00+00:00,1309.96,1315.6,1307.72,1313.95,28521
2019-02-11 00:00:00+00:00,1313.14,1314.8,1303.59,1308.1,30756
2019-02-12 00:00:00+00:00,1307.39,1314.68,1306.45,1310.57,31972
2019-02-13 00:00:00+00:00,1311.12,1318.11,1304.94,1305.88,38150
2019-02-14 00:00:00+00:00,1306.46,1314.31,1302.34,1312.21,42537
2019-02-15 00:00:00+00:00,1312.61,1322.57,1311.29,1321.26,39684
2019-02-18 00:00:00+00:00,1317.36,1327.61,1315.81,1326.06,24647
2019-02-19 00:00:00+00:00,1326.23,1341.81,1322.81,1341.16,40578
2019-02-20 00:00:00+00:00,1339.91,1346.66,1336.83,1338.2,44124
2019-02-21 00:00:00+00:00,1339.03,1341.43,1320.88,1323.3,45926
2019-02-22 00:00:00+00:00,1324.22,1333.05,1321.5,1327.56,42277
2019-02-25 00:00:00+00:00,1327.47,1332.51,1325.07,1327.24,39118
2019-02-26 00:00:00+00:00,1327.22,1330.15,1323.43,1328.69,37082
2019-02-27 00:00:00+00:00,1329.03,1329.81,1316.57,1319.62,30907
2019-02-28 00:00:00+00:00,1319.99,1327.22,1312.55,1313.08,44328
2019-03-01 00:00:00+00:00,1314.15,1315.17,1290.12,1293.42,44869
2019-03-04 00:00:00+00:00,1295.06,1296.96,1282.8,1286.46,40156
2019-03-05 00:00:00+00:00,1286.88,1289.55,1281.13,1287.38,37932
2019-03-06 00:00:00+00:00,1287.23,1290.86,1283.49,1286.15,36348
2019-03-07 00:00:00+00:00,1286.52,1288.99,1280.77,1285.33,39802
2019-03-08 00:00:00+00:00,1284.52,1300.69,1284.41,1298.23,44398
2019-03-11 00:00:00+00:00,1296.85,1299.04,1290.42,1293.27,32454
2019-03-12 00:00:00+00:00,1293.04,1302.19,1291.96,1301.15,31873
2019-03-13 00:00:00+00:00,1300.91,1311.19,1300.87,1309.1,31237
2019-03-14 00:00:00+00:00,1309.79,1310.31,1292.73,1296.08,33687
2019-03-15 00:00:00+00:00,1296.09,1306.36,1293.93,1301.92,33130
2019-03-18 00:00:00+00:00,1302.24,1306.67,1298.13,1303.41,29029
2019-03-19 00:00:00+00:00,1303.35,1310.87,1302.27,1306.41,32840
2019-03-20 00:00:00+00:00,1306.63,1316.98,1298.57,1312.34,40670
2019-03-21 00:00:00+00:00,1314.15,1320.35,1303.16,1309.28,40550
2019-03-22 00:00:00+00:00,1309.15,1314.92,1306.79,1313.07,42107
2019-03-25 00:00:00+00:00,1312.19,1324.49,1310.91,1322.01,36116
2019-03-26 00:00:00+00:00,1321.89,1323.21,1312.63,1315.1,33737
2019-03-27 00:00:00+00:00,1316.56,1319.27,1308.02,1309.63,49515
2019-03-28 00:00:00+00:00,1309.31,1312.24,1288.48,1289.87,40599
2019-03-29 00:00:00+00:00,1291.03,1299.71,1286.66,1292.16,36253
2019-04-01 00:00:00+00:00,1292.15,1296.97,1286.37,1287.3,35818
2019-04-02 00:00:00+00:00,1287.35,1292.41,1285.24,1292.34,25835
2019-04-03 00:00:00+00:00,1292.19,1294.52,1288.34,1289.66,27327
2019-04-04 00:00:00+00:00,1290.39,1294.35,1280.88,1292.38,27632
2019-04-05 00:00:00+00:00,1292.74,1293.53,1284.35,1291.49,27455
2019-04-08 00:00:00+00:00,1292.17,1303.66,1291.39,1297.49,23309
2019-04-09 00:00:00+00:00,1297.78,1306.15,1296.55,1303.9,33090
2019-04-10 00:00:00+00:00,1304.36,1310.53,1300.9,1307.94,33655
2019-04-11 00:00:00+00:00,1308.05,1309.13,1289.53,1292.26,40410
2019-04-12 00:00:00+00:00,1292.42,1295.76,1290.01,1290.46,35036
2019-04-15 00:00:00+00:00,1291.22,1291.89,1282.43,1287.57,30511
2019-04-16 00:00:00+00:00,1287.82,1288.72,1272.89,1276.69,37582
2019-04-17 00:00:00+00:00,1276.72,1279.71,1272.93,1273.76,32860
2019-04-18 00:00:00+00:00,1274.26,1277.65,1271.09,1275.47,31394
2019-04-22 00:00:00+00:00,1275.72,1279.77,1273.74,1274.7,21624
2019-04-23 00:00:00+00:00,1275.25,1276.44,1266.21,1272.1,30666
2019-04-24 00:00:00+00:00,1272.14,1278.49,1268.72,1275.5,32797
2019-04-25 00:00:00+00:00,1275.62,1282.53,1273.31,1277.18,34181
2019-04-26 00:00:00+00:00,1277.33,1288.67,1274.15,1285.95,38920
2019-04-29 00:00:00+00:00,1285.92,1286.65,1278.01,1279.49,30175
2019-04-30 00:00:00+00:00,1279.91,1286.14,1279.85,1283.29,36375
2019-05-01 00:00:00+00:00,1283.13,1287.23,1272.83,1276.48,42936
2019-05-02 00:00:00+00:00,1277.06,1277.91,1266.2,1270.48,37990
2019-05-03 00:00:00+00:00,1270.52,1282.52,1268.13,1278.97,39549
2019-05-06 00:00:00+00:00,1282.56,1285.77,1276.93,1280.2,39892
2019-05-07 00:00:00+00:00,1281.33,1286.03,1278.13,1284.28,39904
2019-05-08 00:00:00+00:00,1283.91,1291.44,1279.27,1280.49,42097
2019-05-09 00:00:00+00:00,1281.23,1288.17,1279.56,1283.4,46217
2019-05-10 00:00:00+00:00,1284.43,1289.37,1283.11,1285.66,48490
2019-05-13 00:00:00+00:00,1287.13,1301.19,1281.9,1299.79,44745
2019-05-14 00:00:00+00:00,1300.59,1303.23,1293.65,1296.76,32675
2019-05-15 00:00:00+00:00,1297.04,1300.84,1292.99,1296.35,38680
2019-05-16 00:00:00+00:00,1296.45,1298.72,1283.97,1286.31,36934
2019-05-17 00:00:00+00:00,1286.54,1288.89,1274.72,1277.48,38861
2019-05-20 00:00:00+00:00,1278.29,1278.95,1273.61,1277.63,30684
2019-05-21 00:00:00+00:00,1277.54,1277.86,1269.41,1274.69,29422
2019-05-22 00:00:00+00:00,1274.5,1277.26,1272.43,1273.41,28455
2019-05-23 00:00:00+00:00,1273.64,1287.27,1272.78,1283.56,42712
2019-05-24 00:00:00+00:00,1283.49,1285.2,1280.71,1284.8,32122
2019-05-27 00:00:00+00:00,1285.21,1287.33,1283.72,1284.95,15551
2019-05-28 00:00:00+00:00,1285.2,1286.51,1276.09,1279.4,38161
2019-05-29 00:00:00+00:00,1279.39,1285.51,1279.11,1280.2,45534
2019-05-30 00:00:00+00:00,1280.0,1289.17,1274.95,1288.41,37312
2019-05-31 00:00:00+00:00,1288.29,1306.92,1287.93,1305.13,47039
2019-06-03 00:00:00+00:00,1306.59,1327.92,1306.49,1324.48,50885
2019-06-04 00:00:00+00:00,1324.89,1329.0,1319.87,1325.59,49993
2019-06-05 00:00:00+00:00,1325.24,1344.04,1324.49,1330.09,65031
2019-06-06 00:00:00+00:00,1332.17,1339.79,1327.18,1335.52,55111
2019-06-07 00:00:00+00:00,1335.9,1348.23,1330.23,1340.24,52484
2019-06-10 00:00:00+00:00,1334.62,1337.65,1325.03,1327.84,47974
2019-06-11 00:00:00+00:00,1328.06,1329.84,1319.83,1326.65,46762
2019-06-12 00:00:00+00:00,1326.87,1338.38,1325.98,1333.23,50814
2019-06-13 00:00:00+00:00,1333.66,1343.09,1332.38,1341.81,43496
2019-06-14 00:00:00+00:00,1342.27,1358.12,1337.73,1340.82,62043
2019-06-17 00:00:00+00:00,1341.76,1343.47,1332.93,1339.48,49206
2019-06-18 00:00:00+00:00,1340.04,1354.57,1338.59,1346.51,71328
2019-06-19 00:00:00+00:00,1346.14,1362.54,1341.31,1359.64,72466
2019-06-20 00:00:00+00:00,1359.47,1393.9,1357.65,1388.35,102246
2019-06-21 00:00:00+00:00,1387.4,1411.76,1382.48,1398.68,118183
2019-06-24 00:00:00+00:00,1399.87,1421.41,1399.42,1419.11,78266
2019-06-25 00:00:00+00:00,1418.0,1439.21,1411.82,1423.19,130617
2019-06-26 00:00:00+00:00,1419.69,1422.04,1401.82,1408.67,109233
2019-06-27 00:00:00+00:00,1407.94,1412.12,1398.59,1409.1,76489
2019-06-28 00:00:00+00:00,1408.7,1424.6,1405.63,1409.91,80301
2019-07-01 00:00:00+00:00,1391.67,1397.72,1381.66,1383.75,91450
2019-07-02 00:00:00+00:00,1383.94,1420.97,1383.74,1418.0,79268
2019-07-03 00:00:00+00:00,1422.59,1437.73,1411.96,1418.41,97900
2019-07-04 00:00:00+00:00,1420.14,1421.61,1410.13,1415.29,37381
2019-07-05 00:00:00+00:00,1416.39,1424.15,1386.63,1398.09,77113
2019-07-08 00:00:00+00:00,1399.09,1407.53,1391.68,1395.28,58768
2019-07-09 00:00:00+00:00,1394.69,1399.93,1385.69,1397.51,51415
2019-07-10 00:00:00+00:00,1395.68,1418.55,1389.81,1417.87,68331
2019-07-11 00:00:00+00:00,1419.07,1427.07,1400.73,1403.73,65404
2019-07-12 00:00:00+00:00,1404.51,1416.84,1403.08,1414.83,53268
